Probability	Latency
0.9813813814	14.6
0.9814814815	14.7
0.9815815816	14.8
0.9816816817	14.8
0.9818818819	14.8
0.981981982	14.9
0.9821821822	14.9
0.9822822823	15
0.9823823824	15
0.9824824825	15.1
0.9825825826	15.2
0.9826826827	15.2
0.9827827828	15.3
0.9828828829	15.5
0.982982983	15.6
0.9830830831	15.6
0.9832832833	15.7
0.9833833834	15.8
0.9834834835	15.8
0.9835835836	15.8
0.9837837838	15.9
0.9838838839	15.9
0.983983984	16
0.9840840841	16
0.9841841842	16.1
0.9842842843	16.2
0.9843843844	16.2
0.9844844845	16.3
0.9846846847	16.4
0.9847847848	16.4
0.9848848849	16.4
0.984984985	16.5
0.9852852853	16.6
0.9853853854	16.7
0.9854854855	16.7
0.9855855856	16.8
0.9856856857	16.8
0.9858858859	16.9
0.9860860861	17
0.9861861862	17.1
0.9862862863	17.1
0.9864864865	17.2
0.9866866867	17.2
0.9867867868	17.4
0.9868868869	17.4
0.9870870871	17.5
0.9871871872	17.6
0.9872872873	17.6
0.9874874875	17.6
0.9876876877	17.7
0.9877877878	17.9
0.9878878879	17.9
0.9880880881	18.1
0.9881881882	18.3
0.9882882883	18.3
0.9883883884	18.5
0.9885885886	18.5
0.9886886887	18.6
0.9887887888	18.7
0.9888888889	18.8
0.988988989	18.9
0.9890890891	19
0.9891891892	19.1
0.9892892893	19.1
0.9894894895	19.2
0.9895895896	19.3
0.9896896897	19.4
0.9897897898	19.5
0.9898898899	19.7
0.98998999	19.8
0.9900900901	19.8
0.9901901902	19.8
0.9902902903	20
0.9903903904	20
0.9904904905	20.1
0.9905905906	20.2
0.9906906907	20.2
0.9907907908	20.3
0.9908908909	20.4
0.990990991	20.5
0.9910910911	20.6
0.9911911912	20.6
0.9912912913	20.6
0.9913913914	20.8
0.9914914915	21.1
0.9916916917	21.1
0.9917917918	21.2
0.9918918919	21.3
0.991991992	21.3
0.9920920921	21.4
0.9921921922	21.5
0.9922922923	21.6
0.9923923924	21.6
0.9925925926	21.7
0.9926926927	21.8
0.992992993	21.9
0.9930930931	21.9
0.9932932933	22
0.9933933934	22
0.9935935936	22
0.9938938939	22.1
0.993993994	22.1
0.9940940941	22.1
0.9942942943	22.2
0.9943943944	22.3
0.9944944945	22.3
0.9947947948	22.3
0.994994995	22.3
0.9951951952	22.3
0.9952952953	22.4
0.9955955956	22.4
0.9960960961	22.4
0.9961961962	22.4
0.9962962963	22.5
0.9964964965	22.5
0.9966966967	22.5
0.996996997	22.5
0.9970970971	22.6
0.9973973974	22.6
0.9974974975	22.6
0.9977977978	22.6
0.9978978979	22.7
0.9982982983	22.7
0.9985985986	22.7
0.9986986987	22.7
0.998998999	22.8
0.9991991992	22.8
0.9993993994	22.8
0.9994994995	22.9
0.9995995996	22.9
0.9996996997	23
0.9997997998	23
0.9998998999	23.4
1	24.7

