Probability	Latency
0.9642714171	33.1
0.9643714972	33.1
0.9644715773	33.1
0.9647718175	33.1
0.9648718975	33.2
0.9651721377	33.2
0.9652722178	33.2
0.9653722978	33.3
0.9654723779	33.4
0.965572458	33.4
0.965672538	33.5
0.9658726982	33.5
0.9660728583	33.6
0.9661729384	33.6
0.9662730184	33.7
0.9663730985	33.7
0.9664731785	33.7
0.9667734187	33.8
0.9668734988	33.8
0.9669735789	33.8
0.9670736589	33.9
0.967173739	33.9
0.9672738191	33.9
0.9673738991	34
0.9674739792	34
0.9676741393	34
0.9677742194	34
0.9678742994	34
0.9681745396	34.2
0.9682746197	34.2
0.9683746998	34.4
0.9684747798	34.4
0.9685748599	34.4
0.96867494	34.5
0.96877502	34.7
0.9688751001	34.7
0.9689751801	34.7
0.9690752602	34.7
0.9691753403	34.8
0.9692754203	34.9
0.9693755004	35.1
0.9694755805	35.2
0.9695756605	35.2
0.9696757406	35.2
0.9697758207	35.4
0.9698759007	35.4
0.9699759808	35.5
0.9700760608	35.7
0.970276221	35.7
0.970376301	35.8
0.9704763811	36
0.9705764612	36.1
0.9706765412	36.4
0.9707766213	36.5
0.9708767014	36.6
0.9709767814	36.7
0.9710768615	36.7
0.9711769416	36.8
0.9712770216	36.9
0.9713771017	37
0.9714771817	37
0.9715772618	37.1
0.9716773419	37.4
0.9717774219	37.4
0.971877502	37.4
0.9719775821	37.5
0.9720776621	37.5
0.9721777422	37.6
0.9722778223	37.8
0.9723779023	37.9
0.9724779824	38
0.9725780624	38.3
0.9726781425	38.3
0.9728783026	38.4
0.9729783827	38.6
0.9730784628	38.8
0.9732786229	38.8
0.973378703	38.8
0.973478783	38.9
0.9735788631	39
0.9736789432	39
0.9737790232	39
0.9738791033	39.1
0.9739791833	39.1
0.9740792634	39.3
0.9741793435	39.5
0.9742794235	39.5
0.9743795036	39.7
0.9744795837	39.8
0.9745796637	39.8
0.9747798239	39.9
0.9748799039	39.9
0.974979984	40
0.9750800641	40.1
0.9751801441	40.1
0.9752802242	40.2
0.9753803042	40.3
0.9754803843	40.4
0.9755804644	40.4
0.9757806245	40.4
0.9758807046	40.4
0.9759807846	40.5
0.9761809448	40.6
0.9762810248	40.6
0.9763811049	40.6
0.9764811849	40.7
0.976581265	40.7
0.9766813451	40.8
0.9767814251	40.8
0.9768815052	40.9
0.9769815853	40.9
0.9770816653	40.9
0.9772818255	41
0.9773819055	41
0.9774819856	41
0.9775820657	41.2
0.9776821457	41.2
0.9777822258	41.4
0.978082466	41.5
0.9783827062	41.6
0.9784827862	41.7
0.9785828663	41.8
0.9786829464	41.8
0.9787830264	41.8
0.9788831065	41.9
0.9789831865	42
0.9790832666	42
0.9791833467	42.1
0.9792834267	42.2
0.9794835869	42.2
0.979683747	42.2
0.9797838271	42.3
0.9798839071	42.3
0.9799839872	42.4
0.9800840673	42.4
0.9802842274	42.5
0.9804843875	42.6
0.9805844676	42.7
0.9806845476	42.7
0.9807846277	42.8
0.9808847078	42.8
0.9809847878	42.8
0.9810848679	42.9
0.981184948	42.9
0.9813851081	43
0.9814851882	43.1
0.9816853483	43.1
0.9817854283	43.2
0.9819855885	43.2
0.9820856685	43.3
0.9821857486	43.3
0.9822858287	43.3
0.9823859087	43.3
0.9824859888	43.4
0.9825860689	43.6
0.9826861489	43.7
0.982786229	43.7
0.982886309	43.7
0.9829863891	43.8
0.9830864692	43.8
0.9831865492	43.9
0.9833867094	44
0.9834867894	44
0.9835868695	44.2
0.9836869496	44.3
0.9837870296	44.3
0.9838871097	44.3
0.9839871898	44.3
0.9840872698	44.4
0.9841873499	44.4
0.9842874299	44.7
0.98438751	44.8
0.9844875901	44.8
0.9845876701	44.9
0.9846877502	45.2
0.9847878303	45.3
0.9848879103	45.5
0.9849879904	45.5
0.9850880705	45.6
0.9851881505	45.6
0.9852882306	45.9
0.9853883106	46
0.9854883907	46.1
0.9855884708	46.1
0.9856885508	46.1
0.9857886309	46.2
0.985888711	46.3
0.985988791	46.6
0.9860888711	46.6
0.9861889512	46.9
0.9862890312	46.9
0.9863891113	46.9
0.9864891914	47
0.9865892714	47
0.9866893515	47.2
0.9868895116	47.4
0.9870896717	47.4
0.9871897518	47.6
0.987489992	47.7
0.9875900721	47.8
0.9876901521	47.9
0.9877902322	48.1
0.9878903122	48.2
0.9879903923	48.6
0.9880904724	48.7
0.9881905524	48.8
0.9883907126	48.9
0.9884907926	49.2
0.9886909528	49.2
0.9887910328	49.5
0.9888911129	49.7
0.988991193	49.8
0.989091273	50
0.9891913531	50.7
0.9892914331	50.7
0.9893915132	51
0.9894915933	51
0.9895916733	51.2
0.9896917534	51.2
0.9897918335	51.6
0.9898919135	51.7
0.9899919936	51.8
0.9900920737	52.2
0.9901921537	52.3
0.9902922338	52.3
0.9903923139	52.5
0.9904923939	52.7
0.990592474	52.7
0.990692554	52.9
0.9907926341	52.9
0.9908927142	53
0.9909927942	53
0.9910928743	53.1
0.9911929544	53.2
0.9912930344	53.2
0.9913931145	53.4
0.9914931946	53.5
0.9915932746	54
0.9916933547	54.1
0.9917934347	54.2
0.9918935148	54.5
0.9919935949	54.6
0.9920936749	54.6
0.992193755	54.8
0.9922938351	55.1
0.9923939151	55.1
0.9924939952	55.2
0.9925940753	55.6
0.9926941553	56.1
0.9927942354	56.2
0.9928943155	56.4
0.9929943955	56.5
0.9930944756	56.8
0.9931945556	56.9
0.9932946357	57
0.9933947158	57.4
0.9934947958	57.6
0.9935948759	57.8
0.993694956	58.1
0.993795036	58.2
0.9938951161	58.7
0.9939951962	59.3
0.9940952762	59.4
0.9941953563	59.5
0.9942954363	59.7
0.9943955164	59.8
0.9944955965	60
0.9945956765	60.3
0.9946957566	60.4
0.9947958367	60.9
0.9948959167	61.3
0.9949959968	61.5
0.9950960769	61.7
0.9951961569	65.1
0.995296237	65.3
0.9953963171	65.8
0.9954963971	66.3
0.9955964772	66.4
0.9956965572	67.3
0.9957966373	67.6
0.9958967174	68.5
0.9959967974	70
0.9960968775	70.2
0.9961969576	70.3
0.9962970376	71.4
0.9963971177	75
0.9964971978	76.5
0.9965972778	78.4
0.9966973579	79.8
0.996797438	81.7
0.996897518	82.1
0.9969975981	83.8
0.9970976781	85
0.9971977582	85.3
0.9972978383	85.3
0.9973979183	87.4
0.9974979984	90.5
0.9975980785	92.4
0.9976981585	93
0.9977982386	93.4
0.9978983187	94.1
0.9979983987	95.9
0.9980984788	96.6
0.9981985588	98.1
0.9982986389	101.4
0.998398719	101.5
0.998498799	101.7
0.9985988791	107.4
0.9986989592	110.8
0.9987990392	113.5
0.9988991193	114.3
0.9989991994	114.7
0.9990992794	126.8
0.9991993595	127.7
0.9992994396	129.9
0.9993995196	130
0.9994995997	130.7
0.9995996797	136.8
0.9996997598	138.9
0.9997998399	140.5
0.9998999199	155.7
1	169.1

